Unnamed: 0,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
49708,114.0,2018,2,1,1,2,5,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,1760.4599999999998,126.88,1268.8,317.2,0.072072072072072,0.7207207207207208,0.1801801801801802,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,2
49709,114.0,2018,4,2,1,1,5,1,1,0,1,4,4,4,1,1,1,1,0,0,0,0,0,2.0,9.0,10.0,797.5,159.5,159.5,398.75,0.2,0.2,0.5,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6
49711,115.0,2018,2,1,1,2,2,1,1,0,1,5,4,4,1,1,0,0,1,0,0,0,0,4.0,12.0,13.0,951.6,0.0,237.9,317.2,0.0,0.25,0.3333333333333333,5.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,4.0,5
49712,115.0,2018,4,2,1,1,5,1,4,1,1,4,4,4,1,1,0,0,0,1,0,0,0,99.0,19.0,20.0,2089.45,0.0,1595.0,478.5,0.0,0.7633587786259542,0.2290076335877862,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4
49714,116.0,2018,2,1,1,2,2,1,1,0,1,3,3,3,1,1,0,0,0,0,1,0,0,6.0,14.0,15.0,2775.5,396.5,1586.0,475.8,0.1428571428571428,0.5714285714285714,0.1714285714285714,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,5
49717,117.0,2018,2,1,1,2,2,1,1,0,1,4,4,3,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,3425.76,0.0,3172.0,158.6,0.0,0.9259259259259258,0.0462962962962962,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,2
49719,117.0,2018,5,2,5,2,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,2.0,3.0,726.1800000000001,63.70000000000001,382.2000000000001,254.80000000000004,0.087719298245614,0.5263157894736842,0.3508771929824562,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3
49720,118.0,2018,2,1,1,2,2,1,2,1,1,4,3,4,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,1273.558,237.9,634.4,317.2,0.186799501867995,0.49813200498132,0.24906600249066,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3
49722,118.0,2018,5,2,9,2,3,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,458.8237500000001,280.9125,18.7275,93.6375,0.6122448979591836,0.0408163265306122,0.2040816326530612,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3
49723,119.0,2018,2,1,1,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,555.0999999999999,79.3,158.6,317.2,0.1428571428571428,0.2857142857142857,0.5714285714285715,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2
49724,119.0,2018,4,2,3,2,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1302.4110937499995,186.225,931.125,139.66875,0.1429848078641644,0.7149240393208223,0.1072386058981233,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2
49725,119.0,2018,5,2,9,1,2,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,1114.28625,524.37,374.55,149.82,0.4705882352941177,0.3361344537815126,0.134453781512605,5.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4
49727,120.0,2018,4,2,3,2,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,3.0,4.0,498.8,240.8,103.2,103.2,0.4827586206896552,0.2068965517241379,0.2068965517241379,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3
49728,121.0,2018,2,1,1,2,1,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,2188.6800000000003,507.52,1268.8,317.2,0.2318840579710144,0.5797101449275361,0.144927536231884,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3
49729,121.0,2018,4,2,3,2,3,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,813.5599999999998,68.8,516.0,172.0,0.0845665961945031,0.6342494714587739,0.2114164904862579,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2
49730,122.0,2018,2,1,1,2,3,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,3.0,4.0,6489.383333333334,528.6666666666666,5286.666666666667,528.6666666666666,0.0814663951120162,0.8146639511201629,0.0814663951120162,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
49732,124.0,2018,2,1,3,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,342.00000000000006,171.0,51.3,68.4,0.4999999999999999,0.15,0.1999999999999999,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2
49733,125.0,2018,2,1,3,2,2,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,855.0000000000002,273.6,342.0,136.8,0.3199999999999999,0.3999999999999999,0.1599999999999999,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3
49734,126.0,2018,2,1,3,2,5,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,1744.2,513.0,684.0,342.0,0.2941176470588235,0.392156862745098,0.196078431372549,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2
49737,201.0,2018,1,1,5,2,4,1,2,1,1,4,4,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,588.8,128.0,320.0,96.0,0.2173913043478261,0.5434782608695653,0.1630434782608695,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3
49740,201.0,2018,4,2,18,2,2,1,1,0,1,5,3,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,579.839,172.718,185.055,123.37,0.2978723404255318,0.3191489361702127,0.2127659574468084,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,2
49743,201.0,2018,7,3,11,1,5,1,1,0,1,3,3,3,1,1,0,0,0,0,1,0,1,6.0,8.0,9.0,657.543,493.15725,65.7543,32.87715,0.75,0.1,0.05,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,6
49745,201.0,2018,9,3,13,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,282.976,114.72,76.48,76.48,0.4054054054054054,0.2702702702702703,0.2702702702702703,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
49746,201.0,2018,10,4,4,1,5,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,6.0,7.0,440.0,0.0,100.0,300.0,0.0,0.2272727272727272,0.6818181818181818,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4
49749,202.0,2018,1,1,5,2,2,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,7.0,9.0,10.0,1152.0,256.0,320.0,192.0,0.2222222222222222,0.2777777777777778,0.1666666666666666,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3
49752,202.0,2018,4,2,16,1,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,865.94625,372.45,186.225,279.3375,0.4301075268817204,0.2150537634408602,0.3225806451612903,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1
49753,202.0,2018,5,2,4,2,2,1,2,1,1,4,5,5,1,1,0,0,1,0,0,0,0,99.0,8.0,9.0,570.0,0.0,150.0,400.0,0.0,0.2631578947368421,0.7017543859649122,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0
49755,202.0,2018,7,3,14,1,2,1,1,0,1,5,4,4,1,1,0,0,0,0,1,0,0,6.0,10.0,11.0,1911.0,735.0,514.5,367.5,0.3846153846153846,0.2692307692307692,0.1923076923076923,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,6
49757,202.0,2018,9,3,13,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,2.0,3.0,152.96,26.768,84.128,15.296,0.175,0.5499999999999999,0.1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2
49758,202.0,2018,10,4,5,2,4,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,2779.65,447.3,191.7,639.0,0.160919540229885,0.0689655172413793,0.2298850574712643,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3
49760,202.0,2018,12,4,18,1,2,1,1,0,1,4,5,5,1,1,0,0,0,0,1,0,0,8.0,34.0,35.0,1218.405,680.04,56.67,170.01,0.5581395348837209,0.0465116279069767,0.1395348837209302,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,6
49761,203.0,2018,1,1,10,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,4.0,5.0,295.47,42.21,160.8,20.1,0.1428571428571428,0.54421768707483,0.0680272108843537,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3
49762,203.0,2018,2,1,99,2,2,1,1,0,1,4,2,4,1,1,0,0,1,0,0,0,0,99.0,9.0,10.0,2114.97,995.28,248.82,622.05,0.4705882352941177,0.1176470588235294,0.2941176470588235,3.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,5
49763,203.0,2018,3,1,16,2,2,1,1,0,1,4,4,4,1,1,1,1,0,1,1,1,0,3.0,9.0,10.0,1102.8,413.55,275.7,275.7,0.375,0.25,0.25,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,5
49764,203.0,2018,4,2,11,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,5.0,6.0,690.0,320.0,200.0,150.0,0.463768115942029,0.2898550724637681,0.217391304347826,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,1
49765,203.0,2018,5,2,13,1,3,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,2.0,13.0,14.0,727.8040000000001,252.98,116.76,194.6,0.3475935828877005,0.160427807486631,0.267379679144385,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6
49767,203.0,2018,7,3,16,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,8.0,5.0,6.0,1082.565,262.44,65.61,656.1,0.2424242424242424,0.0606060606060606,0.6060606060606061,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,1
49769,203.0,2018,9,3,13,1,3,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,6.0,14.0,15.0,711.264,382.4,114.72,114.72,0.5376344086021506,0.1612903225806451,0.1612903225806451,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6
49770,203.0,2018,10,4,9,1,2,1,2,1,1,4,4,4,1,1,0,0,1,0,1,0,0,99.0,8.0,9.0,1641.6,136.8,729.6,656.64,0.0833333333333333,0.4444444444444445,0.4,5.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4
49771,203.0,2018,11,4,6,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,1030.2,303.0,424.2,242.4,0.2941176470588235,0.4117647058823529,0.2352941176470588,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2
49772,203.0,2018,12,4,18,1,2,1,1,0,1,5,4,4,1,1,0,0,1,0,1,0,0,3.0,13.0,14.0,1569.759,396.69,566.6999999999999,396.69,0.2527075812274368,0.3610108303249097,0.2527075812274368,5.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,6
49776,204.0,2018,4,2,11,1,3,1,1,0,1,5,5,5,1,1,0,1,0,0,0,0,0,2.0,12.0,13.0,700.0,0.0,400.0,200.0,0.0,0.5714285714285714,0.2857142857142857,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6
49777,204.0,2018,5,2,13,2,1,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,1.0,16.0,17.0,1524.3666666666666,518.9333333333333,389.2,259.46666666666664,0.3404255319148936,0.2553191489361702,0.1702127659574468,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
49779,204.0,2018,7,3,8,2,2,1,1,0,1,5,5,5,1,1,0,0,1,0,1,0,0,6.0,7.0,8.0,701.3792,306.8534,219.181,131.5086,0.4374999999999999,0.3125,0.1875,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
49782,204.0,2018,10,4,6,1,3,1,3,1,1,3,3,3,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,624.65,286.75,155.0,124.0,0.4590570719602977,0.2481389578163771,0.1985111662531017,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4
49783,204.0,2018,11,4,6,2,3,1,2,1,1,3,3,3,0,1,0,0,0,0,0,0,0,8.0,5.0,6.0,2014.95,363.6,924.15,242.4,0.1804511278195489,0.4586466165413533,0.1203007518796992,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3
49784,204.0,2018,12,4,18,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,52.0,53.0,1904.112,510.03,226.68,340.02,0.2678571428571428,0.119047619047619,0.1785714285714285,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3
49786,205.0,2018,2,1,15,2,2,1,3,1,1,5,5,5,1,1,1,0,0,0,0,0,0,4.0,28.0,29.0,1018.16,213.6,445.0,267.0,0.2097902097902098,0.4370629370629371,0.2622377622377622,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
49787,205.0,2018,3,1,15,2,2,1,1,0,1,5,4,4,1,1,0,0,0,1,0,1,1,2.0,14.0,15.0,866.2500000000001,350.00000000000006,26.250000000000004,350.00000000000006,0.404040404040404,0.0303030303030303,0.404040404040404,3.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5
49788,205.0,2018,4,2,11,1,5,1,1,0,1,5,4,5,2,0,0,1,0,0,0,0,0,2.0,30.0,31.0,4376.287499999999,2793.375,838.0124999999999,372.45,0.6382978723404256,0.1914893617021276,0.0851063829787234,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6
49794,205.0,2018,10,4,6,2,2,1,1,0,1,4,4,3,1,1,0,0,1,0,0,0,0,2.0,6.0,7.0,961.0,93.0,310.0,310.0,0.0967741935483871,0.3225806451612903,0.3225806451612903,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5
49795,205.0,2018,11,4,6,2,2,1,4,1,1,5,4,4,1,1,0,0,1,0,0,0,0,4.0,9.0,10.0,1212.0,0.0,606.0,606.0,0.0,0.5,0.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
49796,205.0,2018,12,4,18,2,4,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,40.0,41.0,5667.0,2720.16,906.72,1700.1,0.48,0.16,0.3,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3
49800,206.0,2018,4,2,11,2,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,12.0,13.0,12150.0,0.0,1000.0,1125.0,0.0,0.0823045267489712,0.0925925925925925,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,2
49801,206.0,2018,5,2,16,1,2,1,2,1,1,5,5,5,1,1,1,1,0,0,1,0,0,3.0,16.0,17.0,1419.808,409.56,136.52,546.08,0.2884615384615385,0.0961538461538461,0.3846153846153846,5.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4
49802,206.0,2018,6,2,10,1,5,1,3,1,1,4,5,5,1,1,1,0,0,0,0,0,0,3.0,3.0,4.0,1447.5,289.5,579.0,193.0,0.2,0.4,0.1333333333333333,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4
49803,206.0,2018,7,3,8,2,5,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,569.25,148.5,74.25,74.25,0.2608695652173913,0.1304347826086956,0.1304347826086956,3.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2
49804,206.0,2018,8,3,4,1,5,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,2.0,5.0,6.0,440.0,225.0,100.0,75.0,0.5113636363636364,0.2272727272727272,0.1704545454545454,5.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,1
49807,206.0,2018,11,4,10,1,2,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,2.0,7.0,8.0,576.84627,229.87107,130.1157,130.1157,0.3984962406015037,0.2255639097744361,0.2255639097744361,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6
49810,207.0,2018,2,1,14,1,3,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,7.0,6.0,7.0,527.538,119.895,159.86,159.86,0.2272727272727272,0.303030303030303,0.303030303030303,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,1
49811,207.0,2018,3,1,19,2,2,1,2,1,1,5,5,5,1,1,0,0,0,1,0,0,0,4.0,57.0,58.0,1406.5971,635.2374,544.4892,181.4964,0.4516129032258064,0.3870967741935484,0.1290322580645161,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0
49812,207.0,2018,4,2,11,2,3,1,4,1,1,5,5,5,1,1,0,1,0,0,1,1,0,4.0,29.0,30.0,1862.25,0.0,931.125,558.675,0.0,0.5,0.3,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0
49814,207.0,2018,6,2,10,1,4,1,2,1,1,5,5,5,1,1,1,0,0,0,0,0,0,6.0,3.0,4.0,1930.0,289.5,579.0,579.0,0.15,0.3,0.3,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4
49815,207.0,2018,7,3,8,1,3,1,1,0,1,4,5,5,1,1,1,0,1,0,0,0,0,3.0,7.0,8.0,688.0500000000001,231.0,330.0,123.75,0.3357314148681055,0.4796163069544364,0.1798561151079136,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,6
49817,207.0,2018,9,3,10,2,3,1,2,1,1,5,5,5,1,1,0,0,1,0,0,0,0,1.0,6.0,7.0,1683.0,187.0,748.0,187.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0
49818,207.0,2018,10,4,6,2,2,1,4,1,1,4,4,4,1,1,1,1,0,0,0,0,0,99.0,4.0,5.0,1178.0,310.0,186.0,310.0,0.2631578947368421,0.1578947368421052,0.2631578947368421,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,0
49819,207.0,2018,11,4,10,1,3,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,2.0,6.0,7.0,352.035255,144.573,72.2865,72.2865,0.4106776180698152,0.2053388090349076,0.2053388090349076,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,6
49820,207.0,2018,12,4,19,1,4,1,1,0,1,4,4,5,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,463.58865,44.1513,264.9078,132.4539,0.0952380952380952,0.5714285714285714,0.2857142857142857,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,1
49822,208.0,2018,2,1,5,1,4,1,1,0,1,4,3,3,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1608.3425000000002,159.87500000000003,1215.0500000000002,159.87500000000003,0.099403578528827,0.7554671968190855,0.099403578528827,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1
49824,208.0,2018,4,2,19,1,3,1,1,0,1,5,5,4,0,1,0,0,0,0,0,0,0,4.0,9.0,10.0,619.1981249999999,465.5625,93.1125,46.55625,0.7518796992481205,0.150375939849624,0.075187969924812,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1
49826,208.0,2018,6,2,10,2,2,1,2,1,1,5,5,5,1,1,1,0,0,0,0,0,0,1.0,7.0,8.0,623.3900000000001,96.5,231.6,231.6,0.1547987616099071,0.371517027863777,0.371517027863777,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,0
49827,208.0,2018,7,3,8,1,2,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,297.0,0.0,106.425,74.25,0.0,0.3583333333333333,0.25,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4
49829,208.0,2018,9,3,10,2,4,1,1,0,1,4,5,5,1,1,0,0,1,0,0,0,0,2.0,3.0,4.0,750.0,100.0,350.0,250.0,0.1333333333333333,0.4666666666666667,0.3333333333333333,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5
49830,208.0,2018,10,4,6,2,2,1,1,0,1,3,3,3,1,1,0,0,1,0,0,0,0,4.0,6.0,7.0,585.79045,88.4212,110.5265,198.9477,0.1509433962264151,0.1886792452830188,0.339622641509434,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5
49831,208.0,2018,11,4,10,1,5,1,1,0,1,5,5,5,1,1,1,1,1,0,1,0,0,6.0,10.0,11.0,673.7101799999999,216.8595,28.9146,86.74380000000001,0.3218884120171674,0.0429184549356223,0.1287553648068669,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6
49836,209.0,2018,4,2,19,2,4,1,4,1,1,4,4,3,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,1650.0,0.0,900.0,500.0,0.0,0.5454545454545454,0.303030303030303,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3
49838,209.0,2018,6,2,17,1,3,1,1,0,1,5,5,5,1,1,1,0,0,0,0,0,0,3.0,2.0,3.0,684.3419999999999,240.12,24.012,360.17999999999995,0.3508771929824562,0.0350877192982456,0.5263157894736842,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,6
49839,209.0,2018,7,3,4,2,2,1,1,0,1,3,2,3,0,1,0,0,0,0,0,0,0,99.0,8.0,9.0,615.0,250.0,200.0,150.0,0.4065040650406504,0.3252032520325203,0.2439024390243902,5.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,2
49840,209.0,2018,8,3,18,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,99.0,9.0,10.0,289.70502,0.0,26.336820000000003,219.4735,0.0,0.0909090909090909,0.7575757575757576,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,2
49841,209.0,2018,9,3,10,2,5,1,4,1,1,5,5,5,1,1,0,0,1,0,0,0,0,3.0,4.0,5.0,804.1,149.60000000000002,374.0,187.0,0.186046511627907,0.4651162790697674,0.2325581395348837,5.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,0
49842,209.0,2018,10,4,6,2,2,1,1,0,1,4,4,3,1,1,0,1,0,0,0,0,0,3.0,4.0,5.0,359.6,62.0,155.0,93.0,0.1724137931034482,0.4310344827586206,0.2586206896551724,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5
49843,209.0,2018,11,4,10,1,4,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,6.0,6.0,7.0,800.0,130.0,350.0,100.0,0.1625,0.4375,0.125,4.0,4.0,4.0,3.0,5.0,2.0,5.0,5.0,3.0,6
49844,209.0,2018,12,4,19,2,2,1,1,0,1,5,3,4,1,1,0,1,0,0,0,0,0,99.0,35.0,36.0,2649.078,441.513,883.026,264.9078,0.1666666666666666,0.3333333333333333,0.1,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5
49845,210.0,2018,1,1,13,1,5,1,2,1,1,5,4,4,2,0,0,0,0,0,1,0,0,99.0,5.0,6.0,138.61799999999997,0.0,92.412,23.103,0.0,0.6666666666666667,0.1666666666666666,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
49846,210.0,2018,2,1,5,2,4,1,4,1,1,3,3,3,1,1,1,0,1,0,0,0,0,4.0,5.0,6.0,1163.89,319.75000000000006,447.65,319.75000000000006,0.2747252747252747,0.3846153846153846,0.2747252747252747,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,0
49847,210.0,2018,3,1,14,2,2,1,3,1,1,5,4,5,1,1,0,0,0,1,0,0,0,99.0,12.0,13.0,1606.24314,635.2374,453.741,272.2446,0.3954802259887005,0.2824858757062147,0.1694915254237288,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,0
49848,210.0,2018,4,2,19,2,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,6.0,10.0,11.0,1850.0,500.0,700.0,200.0,0.2702702702702703,0.3783783783783784,0.1081081081081081,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3
49849,210.0,2018,5,2,16,2,2,1,2,1,1,5,5,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,461.048335,182.5934,136.94505,68.472525,0.396039603960396,0.297029702970297,0.1485148514851485,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,3
49853,210.0,2018,9,3,10,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,1028.5,280.5,280.5,187.0,0.2727272727272727,0.2727272727272727,0.1818181818181818,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2
49855,210.0,2018,11,4,10,2,2,1,1,0,1,5,5,5,1,1,1,0,1,0,0,0,0,4.0,5.0,6.0,282.0,62.66666666666666,62.66666666666666,62.66666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5
49856,210.0,2018,12,4,19,2,5,1,4,1,1,4,5,4,0,1,0,0,0,0,0,0,0,6.0,3.0,4.0,732.91158,132.4539,441.513,132.4539,0.1807228915662651,0.6024096385542169,0.1807228915662651,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3
49861,211.0,2018,5,2,16,2,5,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,3.0,4.0,5.0,4982.9800000000005,409.56,4095.6,136.52,0.0821917808219178,0.821917808219178,0.0273972602739726,4.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0,5
49863,211.0,2018,7,3,6,1,1,1,3,1,1,5,4,4,0,1,0,0,0,0,0,0,0,7.0,4.0,5.0,1679.12,241.6,1208.0,181.2,0.1438848920863309,0.7194244604316548,0.1079136690647482,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4
49864,211.0,2018,8,3,13,1,2,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,844.6899999999999,368.592,307.16,153.58,0.4363636363636364,0.3636363636363637,0.1818181818181818,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4
